gcontig pos_gcontig XTX_rank
C16109429 95 308.36
C16109429 100 387.71
C16109429 105 281.71
C16109429 110 350.57
C16109429 113 296.75
C16109429 115 284.58
C16109429 121 283.52
C16109429 160 331.51
C16109429 171 264.61
C16110021 13 288.53
C16110021 17 300.39
C16110021 18 274.08
C16110021 27 285.36
C16110021 29 295.71
C16110021 34 277.24
C16110021 38 387.22
C16110021 42 332.65
C16110021 47 283.99
C16110021 58 270.82
C16110021 95 296.19
C16110021 98 271.78
C16110021 106 259.31
C16110021 111 296.91
C16110021 114 310.06
C16110021 123 273.81
C16110021 125 268.1
C16110021 142 259.87
C16110021 154 624.77
C16110021 156 301.47
C16110021 176 300.13
C16110021 184 296.57
C16110021 192 272.56
C16110021 195 261.81
C16110021 197 287.54
C16117507 41 287.51
C16117507 47 290.17
C16117507 81 285.53
C16117507 84 304.12
C16117507 85 317.65
C16117507 86 332.45
C16117507 88 293.07
C16117507 98 303.16
C16117507 100 612.3
C16117507 108 372.2
C16117507 114 284.11
C16117507 115 695.6
C16117507 117 362
C16117507 125 290.63
C16120213 46 368.04
C16120213 60 514.94
C16120213 78 274.88
C16120213 82 267.55
C16120213 88 364.16
C16120213 94 288.19
C16120213 98 271.62
C16120213 99 293.79
C16120213 105 321.98
C16120213 113 299.17
C16120213 126 294.94
C16120213 129 769.94
C16120213 134 314.3
C16120213 140 284.9
C16120213 147 335.74
C16120213 157 290.42
C16120213 170 366.56
C16124639 90 330.47
C16124639 106 325.52
C16124639 129 277.38
C16124639 131 6752.8
C16170723 57 279.35
C16170723 65 1156.4
C16170723 92 884.75
C16170723 96 265.84
C16170723 101 512.57
C16170723 117 266.96
C16170723 122 290.76
C16170723 129 266.46
C16193329 20 270.71
C16193329 83 351.95
C16193329 92 292.29
C16193329 94 271.01
C16193329 106 268.41
C16193329 108 288.73
C16193329 109 265.85
C16193329 118 1191.2
C16193329 128 1594.2
C16193329 177 375.77
C16193329 194 375.24
C16197873 19 376.9
C16197873 31 269.04
C16197873 59 263.38
C16197873 61 275.57
C16197873 66 487.82
C16197873 74 297.42
C16197873 81 295.17
C16197873 87 278.3
C16197873 90 318
C16197873 95 261.23
C16197873 97 351.22
C16197873 111 273.16
C16197873 146 269.38
C16197873 147 288.8
C16197873 153 266.62
C16197873 206 311.23
C16197873 211 280.61
C16220611 43 927.14
C16220611 62 583.54
C16220611 67 271.4
C16220611 113 272.78
C16220611 123 284.3
C16220611 126 281.44
C16273729 47 360.98
C16273729 59 283.79
C16273729 66 1333.1
C16273729 104 262.34
C16273729 114 341.04
C16273729 124 323.34
C16273729 135 438.8
C16273729 165 280.96
C16273729 169 276.64
C16273729 181 284.68
C16273729 188 334.87
C16273983 117 295.01
C16314035 71 276.57
C16314035 103 276.67
C16314035 131 1354.3
C16314035 139 310.35
C16319217 119 345.48
C16319217 126 424.37
C16319217 138 382.37
C16319217 140 267.81
C16319217 147 287.62
C16319217 148 264.88
C16399215 46 274.07
C16399215 57 289.66
C16399215 90 309.85
C16399215 101 319.14
C16399215 110 802.88
C16399215 111 308.79
C16399215 126 299.02
C16399215 129 313.7
C16399215 133 279.65
C16399215 142 301.04
C16399215 150 560.3
C16399215 152 1388.6
C16399215 161 453.54
C16399215 168 516.45
C16399215 187 269.74
C16399215 188 303.79
C16399215 191 332.11
C16399215 194 276.25
C16399301 95 275.64
C16399301 114 310.65
C16399451 15 302.13
C16399451 17 287.11
C16399451 29 276.12
C16399451 31 322.57
C16399451 34 315.58
C16399451 38 327.19
C16399451 43 274.12
C16399451 45 280.64
C16399451 48 291.28
C16399451 56 284.07
C16399451 106 336.24
C16399451 120 261.41
C16399451 123 327.95
C16399451 136 276.3
C16399687 49 274.05
C16399687 76 319.88
C16399687 119 316.18
C16399687 141 459.34
C16399687 145 314.57
C16399687 152 345.38
C16399687 163 293.82
C16518901 42 284.01
C16518901 43 696.69
C16518901 45 298.28
C16518901 72 902.01
C16518901 73 318.45
C16518901 105 750.24
C16518901 118 1197
C16518901 123 1128.2
C16518901 139 262.88
C16518901 153 620.09
C16518901 157 1068.4
C16518901 165 334.83
C16518901 178 297.85
C16518901 180 292.31
C16518901 197 268.08
C16556489 51 265.22
C16556489 52 557.55
C16556489 103 500.49
C16556489 126 336.59
C16556489 140 560.85
C16556489 152 263.44
C16556489 158 508.39
C16556489 173 425.43
C16556489 200 630.84
C16556489 204 279.48
C16559561 115 370.36
C16564033 52 592.73
C16564033 54 653.79
C16564033 62 285.71
C16564033 63 362.29
C16564033 67 446.95
C16564033 70 273.22
C16564033 71 311.95
C16564033 80 570.71
C16564033 92 773.07
C16564033 120 323.62
C16564033 126 761.39
C16564033 137 255.88
C16564033 151 295.42
C16564033 153 1069.6
C16564033 159 268.94
C16579781 43 705
C16579781 57 2009
C16579781 72 921.27
C16579781 107 336.63
C16579781 120 275.89
C16579781 135 302.66
C16642331 7 286.09
C16642331 10 2315.9
C16642331 47 279.1
C16642331 57 471.49
C16642331 82 285.72
C16642331 101 254.79
C16642331 108 262.17
C16642331 144 274.36
C16642331 148 273.8
C16642331 150 1625.3
C16642331 154 1449.5
C16642331 159 297.73
C16642331 164 1261.4
C16642331 197 1280
C16642331 201 1075.4
C16642331 211 1084.4
C16656521 116 341.26
C16656521 121 349.3
C16656521 122 296.8
C16656521 123 505.78
C16656521 169 511.82
C16656521 173 269.63
C16656521 179 291.24
C1669433 17 286.36
C1669433 54 523.5
C1669433 87 271.45
C1669433 96 494.43
C16717911 107 308.58
C16766571 18 334.67
C16766571 32 337.44
C16766571 41 313.48
C16766571 43 258.63
C16766571 98 5544.5
C16766571 108 574.11
C16766571 126 322.09
C16766571 133 280.89
C16766571 136 614.8
C16766571 138 282.24
C16766571 162 293.55
C16766571 177 314.06
C16766571 193 292.2
C16770665 16 276.79
C16770665 43 287.24
C16770665 46 292.93
C16770665 50 465.07
C16770665 51 629.63
C16770665 60 888.71
C16770665 66 282.96
C16770665 96 535.21
C16770665 104 259.07
C16770665 145 273.88
C16770665 156 265.44
C16770665 167 299.02
C16770665 169 349.8
C16770665 180 274.77
C16771749 78 311.97
C16771749 85 343.15
C16771749 92 290.29
C16771749 96 281.85
C16771749 103 245.96
C16771749 125 287.84
C16771749 129 774.07
C16771749 144 288.71
C16771749 149 287.92
C16771749 152 293.98
C16771749 154 349.28
C16771749 155 321.84
C16771749 157 290.83
C16771749 161 366.8
C16771749 169 1665.1
C16771749 173 278.04
C16771749 178 269.24
C16771749 181 291.92
C16771749 183 279.44
C16771749 194 320.42
C16771749 198 294.36
C16771749 200 292.62
C16784861 62 299.12
C16784861 71 312.74
C16784861 80 293.7
C16784861 106 297.53
C16784861 112 320.1
C16784861 118 267.58
C16788415 121 2389.8
C16788415 123 291.8
C16788415 124 288.44
C16794927 81 263.33
C16794927 88 295.08
C16794927 103 2795.9
C16794927 130 281.66
C16794927 165 301.57
C16794927 173 2257.2
C16794927 198 2676.6
C16794927 203 476.97
C16799757 32 437.3
C16799757 39 545.1
C16799757 86 322.64
C16799757 91 334.79
C16799757 112 289.87
C16799757 148 320.09
C16799757 168 270.59
C16799757 191 416.11
C16799757 196 264.04
C16799757 212 244.69
C16799757 213 265.21
C16799757 217 292.05
C16830395 43 286.84
C16830395 59 294.17
C16830395 79 352.1
C16830395 96 298.05
C16830395 110 357.46
C16830395 142 904.29
C16830395 147 1768.8
C16830395 150 333.09
C16862689 61 271.9
C16862689 72 265.7
C16862689 102 297.43
C16862689 132 974.86
C16862689 137 294.99
C16862689 138 320.87
C16862689 141 301.27
C16862689 162 269.9
C16862689 173 292.31
C16862689 202 294.86
C16877613 21 257.68
C16877613 92 302.42
C16877613 116 317.31
C16877613 165 275.65
C16877613 168 454.1
C16904467 114 311.32
C16904467 124 301.36
C16904467 134 565.74
C16904467 136 259.47
C16904467 140 283.21
C16904467 143 252.94
C16904467 164 274.29
C16904467 170 262.13
C16904467 186 260.91
C16904467 187 269.79
C16906421 73 406.63
C16906421 81 1015.2
C16927387 36 363.12
C16927387 38 376.53
C16927387 76 303.37
C16927387 153 274.69
C16927387 173 288.91
C16936043 59 283.27
C16936043 70 414.38
C16936043 77 1522.3
C16936043 95 287.42
C16936043 105 278.05
C16936043 122 275.36
C16936043 177 279.92
C16936043 181 277.84
C16936043 186 322.01
C16936043 198 342.8
C16936043 205 352.5
C16940737 15 2056.5
C16940737 24 253.86
C16940737 27 350.17
C16940737 30 1945.6
C16940737 56 3216.5
C16940737 82 271.89
C16940737 84 439.79
C16940737 90 695.25
C16940737 95 301.44
C16940737 102 329.02
C16940737 105 314.09
C16940737 121 310.86
C16940737 128 301.15
C16940737 137 1094.9
C16940737 146 272.5
C16940737 160 1709.6
C16940737 184 550.56
C16940737 194 333.12
C16940737 216 404.82
C16952839 73 458.59
C16952953 76 979.67
C16952953 100 1365.1
C16952953 101 1216.9
C16952953 109 321.03
C16952953 112 296.35
C16952953 121 318.01
C16952953 129 619.29
C16952953 130 279.71
C16952953 141 317.25
C16989311 19 293.78
C16989311 51 262.3
C16989311 71 408.28
C16989311 76 3008.9
C16989311 113 995.19
C16989311 114 680.94
C16989311 117 1415.8
C16989311 139 352.45
C16989311 142 345.53
C16989311 149 275.43
C16989311 150 283.14
C16989311 173 286.64
C16989311 194 282.06
C16989311 199 2380.2
C16989311 204 747.75
C17024401 81 1289.6
C17024401 85 525.6
C17024401 94 511.19
C17024401 106 290.17
C17024401 115 250.86
C17024401 121 279.28
C17024401 129 275.66
C17024401 140 268.03
C17024401 148 321.92
C17024401 151 315.23
C17024401 153 265.93
C17024401 154 312.05
C17024401 155 298.8
C17024401 160 2410.5
C17024401 168 741.13
C17027021 8 411.17
C17027021 75 351.31
C17027021 105 250.3
C17027021 114 670.15
C17027021 121 291.22
C17027021 130 288.21
C17027021 131 267.78
C17027021 141 267.46
C17027021 160 269.93
C17027021 194 641.27
C17031081 112 477.97
C17031081 117 329.46
C17031081 127 551.83
C17031081 130 432.83
C17031081 153 691.33
C17079177 69 280.65
C17079177 83 376.96
C17079177 87 307.75
C17079177 90 278.25
C17079177 101 3612.3
C17079177 102 2723.6
C17079177 103 455.18
C17079177 107 414.37
C17079177 114 410.41
C17079177 116 900.65
C17079177 118 289.21
C17079177 126 263.99
C17079177 134 265.2
C17079177 144 679.46
C17079177 156 281.35
C17079177 169 2856.4
C17103375 75 310.84
C17103375 77 298.93
C17103375 97 278.11
C17103375 128 279.77
C17103375 133 568.89
C17103375 146 272.8
C17103375 156 1123.7
C17103375 167 2299.9
C17103375 192 2267.3
C17103375 194 2157.4
C17103375 209 969.19
C17118271 49 5039.1
C17118271 61 283.31
C17118271 66 590.25
C17118271 68 240.07
C17118271 95 290.14
C17118271 140 433.27
C17118271 147 4512.7
C17137015 35 300.74
C17137015 45 1888.1
C17137015 66 3232.9
C17137015 113 286.29
C17137015 123 280.31
C17137015 138 271.61
C17137015 174 1384.5
C17160499 13 297.58
C17160499 25 3754.2
C17160499 38 275.67
C17160499 80 508.95
C17160499 94 544.4
C17160499 97 272.8
C17160499 126 305.72
C17160499 139 284.66
C17160499 140 312.68
C17160499 161 299.07
C17160499 162 320.66
C17160499 171 706.55
C17160499 185 264.42
C17160499 193 265.36
C17160499 214 1742.1
C17160499 217 246.39
C17160499 219 271.05
C17179543 119 339.12
C17179543 124 265.63
C17179543 131 6199.6
C17179543 133 438.04
C17179543 142 281.08
C17179543 144 272.64
C17179543 145 870.86
C17179543 153 489.15
C17179543 155 283.59
C17179543 156 439.09
C17179543 160 734.74
C17182559 25 288.58
C17182559 31 264.22
C17182559 70 300.52
C17182559 92 514.6
C17182559 100 324.44
C17182559 104 262.84
C17182559 127 269.05
C17182559 132 2550.2
C17182559 152 280.86
C17182559 154 280.3
C17182559 164 272.79
C17182559 171 275.17
C17182559 185 278.89
C17182559 205 302.34
C17183043 24 533.77
C17183043 37 270.54
C17183043 43 441.54
C17183043 44 766.19
C17183043 47 651.43
C17183043 48 268.38
C17183043 91 305.82
C17183043 95 299.97
C17183043 97 318.24
C17183043 99 918.6
C17183043 101 790.72
C17183043 112 1196.4
C17183043 114 310.8
C17183043 127 260.43
C17183043 130 566.28
C17183043 137 325.71
C17183043 138 310.83
C17183043 161 287.82
C17183043 169 283.48
C17183043 189 312.52
C17183043 194 255.39
C17183043 210 281.07
C17255909 75 1204.4
C17255909 79 284.06
C17255909 91 307.53
C17255909 108 274.09
C17255909 147 274.59
C17255909 150 292.46
C17255909 153 282.22
C17255909 177 792.08
C17309013 21 563.57
C17309013 24 327.64
C17309013 25 292.85
C17309013 27 392.48
C17309013 38 1341.3
C17309013 70 272.82
C17309013 71 305.64
C17309013 73 279.16
C17309013 86 1369.5
C17309013 95 266.49
C17309013 126 277.13
C17309013 139 267.75
C17309013 141 291.78
C17309013 145 421.94
C17309013 152 272.63
C17309013 188 279.7
C17309013 192 1700.5
C17328117 47 393.24
C17328117 61 340.59
C17328117 62 300.78
C17328117 66 2280
C17328117 99 286.77
C17328117 167 261.84
C17328117 182 272.05
C17328117 184 649.67
C17328117 191 283.48
C17328117 195 815.51
C17328117 204 312.34
C17328117 205 987.43
C17328117 209 274.04
C17333433 72 251.52
C17408909_1_205 26 281.75
C17408909_1_205 43 266.34
C17408909_1_205 69 302.47
C17408909_1_205 73 256.51
C17408909_1_205 75 280.79
C17408909_1_205 81 249.9
C17408909_1_205 87 297.06
C17408909_1_205 136 300.19
C17408909_1_205 137 270.22
C17408909_1_205 138 287.51
C17408909_1_205 142 266.48
C17408909_1_205 163 289.78
C17408909_1_205 170 293.64
C17408909_1_205 182 273.18
C17475671 52 284.01
C17475671 67 281.89
C17475671 70 460.45
C17475671 74 515.48
C17475671 98 280.59
C17475671 110 295.5
C17475671 121 1639.7
C17475671 126 4000.4
C17475671 127 273.09
C17475671 131 284.03
C17475671 195 264.9
C17475671 196 1027.2
C17475671 203 317.08
C17475671 207 271.89
C17475671 221 362.21
C17482621 26 347.32
C17482621 27 382.33
C17482621 31 280.9
C17482621 36 278.12
C17482621 61 1337.2
C17482621 65 1470.5
C17482621 76 302.09
C17482621 77 278.06
C17482621 93 339.97
C17482621 96 510.16
C17482621 97 336.28
C17482621 100 275.66
C17482621 106 270.24
C17482621 114 275.85
C17482621 123 268.34
C17482621 124 499.49
C17482621 128 290.88
C17482621 159 278.79
C17482621 161 289.56
C17482621 173 368.65
C17482621 179 282.03
C17482621 188 468.43
C17486123 23 263.83
C17486123 24 271.51
C17486123 35 301.05
C17486123 39 274.55
C17486123 51 4659.5
C17486123 56 275.63
C17486123 58 319.22
C17486123 108 706.01
C17486123 112 347.45
C17486123 114 290.29
C17486123 135 304.37
C17486123 142 274.39
C17486123 151 263.75
C17486123 199 285.12
C17486123 208 341.67
C17486123 213 272.47
C17492899 15 282.87
C17492899 20 586.53
C17492899 22 261.53
C17492899 27 318.7
C17492899 32 404.84
C17492899 38 276.78
C17492899 49 282.49
C17492899 58 429.47
C17492899 106 419.26
C17492899 116 2679.4
C17492899 117 274.56
C17492899 130 1180.6
C17492899 134 287.21
C17492899 135 300.07
C17492899 138 282.63
C17492899 201 321.86
C17492899 206 522.24
C17556113 99 797.35
C17613365 8 261.86
C17613365 38 275.95
C17613365 43 3647.1
C17613365 63 275.38
C17613365 94 284.86
C17613365 111 286.72
C17613365 117 281.07
C17613365 128 289.05
C17613365 145 583.75
C17613365 146 546.93
C17613365 160 298.76
C17613365 161 803.21
C17613365 163 1634.6
C17613365 164 2024.3
C17613365 168 300.82
C17613365 179 282.87
C17613365 181 319.9
C17613365 197 300.15
C17613365 213 3740.7
C17613365 216 329.11
C17613365 219 274.75
C17625151 102 1069.2
C17625151 105 401.64
C17625151 109 463.66
C17625151 110 311.48
C17625151 160 261.43
C17625151 188 261.56
C17659025 16 269.37
C17659025 47 2547.5
C17659025 64 895.82
C17659025 70 265.06
C17659025 99 1507.6
C17659025 114 280.78
C17659025 134 268.28
C17659025 135 261.36
C17659025 174 696.41
C17659025 190 294.09
C17659025 192 298.76
C17659025 222 274.68
C17659025 230 3324.2
C17702079 126 266.41
C17753319 19 279.75
C17753319 20 279.81
C17753319 28 265.64
C17753319 29 275.89
C17753319 34 306.07
C17753319 42 334.05
C17753319 45 276.78
C17753319 47 244.07
C17753319 50 327.61
C17753319 57 269.85
C17753319 60 344.55
C17753319 92 711.86
C17753319 100 269.61
C17753319 104 269.05
C17753319 105 888.37
C17753319 106 272.22
C17753319 114 374.44
C17753319 117 258.92
C17753319 118 290.74
C17753319 119 3400.4
C17753319 120 2882.5
C17753319 121 287.93
C17753319 131 296.46
C17753319 132 301.95
C17753319 139 304.52
C17753319 151 342.03
C17753319 152 320.99
C17802919 10 731.01
C17802919 22 299.89
C17802919 36 478.16
C17802919 40 479.38
C17802919 50 291.45
C17802919 57 827.63
C17802919 68 295.46
C17802919 72 357.36
C17802919 104 1393.3
C17802919 113 374.49
C17802919 114 1304.8
C17802919 115 291.36
C17802919 148 702.3
C17802919 160 285.79
C17802919 175 641.64
C17802919 178 305.91
C17802919 188 284.59
C17802919 201 257.98
C17802919 207 331.21
C17802919 208 370.88
C17804955 9 262.01
C17804955 69 300
C17804955 78 772.75
C17804955 79 528.44
C17804955 88 274.72
C17804955 93 281.33
C17804955 96 2073.8
C17810651 90 277.33
C17810651 114 478.68
C17810651 120 290.11
C17810651 129 273.14
C17810651 131 707.3
C17810651 145 610.01
C17810651 146 1351.2
C17810651 150 1216.8
C17810651 159 282.37
C17810651 163 3733.7
C17810651 165 308.85
C17810651 166 260.75
C17810651 171 273.3
C17816651 121 270.02
C17836185 81 1632.7
C17836185 107 1695.3
C17836185 125 1382.7
C17836185 135 265.42
C17836185 139 1455.1
C17836185 141 276.88
C17836185 155 249.56
C17838543 120 254.7
C17838543 146 654.03
C17867047 83 261.45
C17867047 111 301.67
C17867047 120 286.62
C17867047 122 325.08
C17867047 125 386.27
C17867047 147 285.53
C17867047 165 1074.5
C17876157 63 2613.9
C17876157 82 1753.8
C17876157 86 2966.8
C17876157 119 1867.3
C17876157 144 456.13
C17876157 168 306.95
C17876157 191 275.31
C17876157 224 1226.6
C17880459 35 303.28
C17880459 54 831.46
C17880459 64 754.08
C17880459 152 694.08
C17880459 184 287.72
C17900133 30 481.83
C17900133 41 263.67
C17900133 51 278.84
C17900133 74 902.49
C17900133 119 277.78
C17900133 137 391.85
C17900133 146 278.9
C17900133 152 285.98
C17900133 154 273.56
C17900133 162 365.21
C17900133 177 285.3
C17900133 178 278.91
C17900133 196 288.97
C17900133 205 285.85
C17900133 206 301.32
C17900133 222 960.62
C17900133 226 1901.3
C17970003 70 314.19
C17970003 85 306.76
C17970003 89 323.31
C17970003 149 360.89
C17970003 157 355.7
C17970003 160 274.73
C17970003 178 593.71
C17970003 186 305.72
C17970003 200 282.9
C18062465 52 297.69
C18062465 90 273.09
C18062465 113 275.23
C18158169 12 262.1
C18158169 23 382.74
C18158169 25 272.05
C18158169 26 442.94
C18158169 59 415.32
C18158169 71 466.54
C18158169 73 276.65
C18158169 79 627.24
C18158169 108 279.31
C18158169 113 442.45
C18158169 119 373.96
C18158169 120 1286.2
C18158169 123 2568.4
C18158169 131 268.18
C18158169 137 2246.6
C18158169 158 254.13
C18158169 162 288.55
C18158169 164 2716.5
C18158169 166 274.32
C18158169 178 1924.2
C18158169 179 1748.7
C18158169 185 282.32
C18158169 194 2507.3
C18158169 195 279
C18158169 206 675.08
C18158169 213 274.92
C18259649 50 307.94
C18259649 115 401.93
C18281331 6 315.36
C18281331 36 264.38
C18281331 38 269.29
C18281331 39 278.88
C18281331 41 281.8
C18281331 42 273.84
C18281331 85 265.47
C18281331 87 310.92
C18281331 90 288.95
C18281331 116 290.72
C18281331 119 270.49
C18281331 130 834.22
C18281331 188 293.63
C18281331 220 257.78
C18281331 223 293.13
C18281331 239 625.69
C18347263 53 303.06
C18347263 56 284.16
C18347263 61 277.66
C18347263 64 287.57
C18347263 65 2750
C18347263 68 283.29
C18347263 89 257.59
C18347263 102 4888.1
C18347263 115 2403.4
C18347263 136 280.62
C18347263 143 272.44
C18347263 150 567.3
C18347263 160 336.59
C18347263 162 1207
C18347263 168 424.71
C18347263 170 269.13
C18347263 176 296.17
C18347263 178 294.4
C18347263 181 303.1
C18347263 192 286.33
C18347263 203 286.66
C18347263 206 299.91
C18347263 207 2075.1
C18373777 86 351.17
C18373777 112 704.04
C18373777 124 301
C18373777 126 273.69
C18373777 142 861.08
C18373777 188 335.13
C18373777 190 468.59
C18373777 191 328.19
C18373777 193 402.08
C18373777 200 291.13
C18421633 85 276.93
C18469425 113 316.13
C18511205 100 751.74
C18511205 107 1094
C18511205 108 275.47
C18511205 118 775.91
C18511205 121 255.79
C18511205 124 570.16
C18511205 126 768.62
